timestamp,product_id,category,base_price,inventory_level,demand_last_24h,competitor_price,season,day_of_week,time_of_day,special_event,customer_segment,rating,historical_sales,final_price
2025-03-21 03:25:03.516936648,PROD_0012,Electronics,346.38,16,76,339.2,Summer,Friday,3,0,Regular,1.9,676,400.3
2025-03-21 04:08:18.111531243,PROD_0061,Home,873.41,17,65,921.17,Fall,Friday,4,0,Regular,4.1,818,1098.6
2025-03-21 04:51:32.706125838,PROD_0019,Sports,549.4,172,36,488.14,Fall,Friday,4,1,Budget,1.8,270,602.44
2025-03-21 05:34:47.300720432,PROD_0076,Electronics,760.84,115,48,814.73,Winter,Friday,5,0,Regular,1.3,519,892.8
2025-03-21 06:18:01.895315027,PROD_0009,Home,756.57,92,65,838.95,Fall,Friday,6,0,Budget,2.9,549,827.04
2025-03-21 07:01:16.489909621,PROD_0071,Home,27.77,180,35,27.47,Summer,Friday,7,0,Regular,1.0,113,28.04
2025-03-21 07:44:31.084504216,PROD_0028,Electronics,134.99,90,53,141.35,Summer,Friday,7,1,Budget,1.3,338,174.34
2025-03-21 08:27:45.679098811,PROD_0078,Books,663.03,81,25,651.45,Fall,Friday,8,0,Regular,4.2,567,692.39
2025-03-21 09:11:00.273693405,PROD_0095,Home,170.0,67,74,196.8,Winter,Friday,9,0,Premium,4.1,942,243.23
2025-03-21 09:54:14.868288000,PROD_0052,Books,262.94,192,71,262.71,Fall,Friday,9,0,Premium,4.7,985,319.12
2025-03-21 10:37:29.462882594,PROD_0083,Electronics,947.17,113,39,1076.67,Spring,Friday,10,0,Budget,4.4,358,988.65
2025-03-21 11:20:44.057477189,PROD_0016,Books,564.58,0,42,632.64,Spring,Friday,11,0,Budget,3.7,649,623.85
2025-03-21 12:03:58.652071783,PROD_0069,Clothing,753.22,57,21,726.26,Spring,Friday,12,0,Regular,1.2,613,790.88
2025-03-21 12:47:13.246666378,PROD_0099,Sports,562.4,153,19,501.68,Fall,Friday,12,1,Regular,4.1,333,674.91
2025-03-21 13:30:27.841260973,PROD_0012,Home,556.99,108,7,536.06,Fall,Friday,13,1,Premium,4.4,688,771.82
2025-03-21 14:13:42.435855567,PROD_0025,Sports,103.21,147,28,116.68,Fall,Friday,14,0,Regular,4.2,168,115.91
2025-03-21 14:56:57.030450162,PROD_0052,Books,350.23,115,39,312.07,Spring,Friday,14,0,Budget,3.0,338,330.43
2025-03-21 15:40:11.625044756,PROD_0085,Home,289.61,86,89,292.44,Winter,Friday,15,0,Budget,1.9,797,327.9
2025-03-21 16:23:26.219639351,PROD_0100,Books,396.82,9,29,445.41,Summer,Friday,16,0,Budget,4.4,260,428.68
2025-03-21 17:06:40.814233946,PROD_0053,Clothing,800.36,58,80,753.45,Fall,Friday,17,0,Budget,3.9,886,820.84
2025-03-21 17:49:55.408828540,PROD_0023,Electronics,378.21,40,83,399.73,Winter,Friday,17,0,Budget,4.9,734,434.06
2025-03-21 18:33:10.003423135,PROD_0016,Home,457.18,104,54,410.66,Summer,Friday,18,0,Premium,1.6,198,565.84
2025-03-21 19:16:24.598017729,PROD_0057,Clothing,403.41,132,15,340.36,Summer,Friday,19,0,Premium,1.9,210,465.96
2025-03-21 19:59:39.192612324,PROD_0039,Clothing,102.47,121,45,114.54,Summer,Friday,19,0,Budget,1.8,286,107.46
2025-03-21 20:42:53.787206919,PROD_0053,Home,446.66,192,61,375.01,Winter,Friday,20,0,Regular,4.2,691,465.01
2025-03-21 21:26:08.381801513,PROD_0042,Books,203.65,144,6,185.03,Winter,Friday,21,0,Budget,1.7,761,180.61
2025-03-21 22:09:22.976396108,PROD_0058,Clothing,194.86,21,79,222.53,Spring,Friday,22,0,Premium,1.3,742,286.72
2025-03-21 22:52:37.570990702,PROD_0039,Sports,103.1,97,44,96.76,Winter,Friday,22,0,Budget,5.0,471,98.8
2025-03-21 23:35:52.165585297,PROD_0014,Clothing,363.1,168,58,431.81,Winter,Friday,23,0,Premium,1.1,481,484.22
2025-03-22 00:19:06.760179892,PROD_0095,Books,759.91,67,55,905.73,Winter,Saturday,0,0,Premium,4.3,22,1059.34
2025-03-22 01:02:21.354774486,PROD_0005,Books,283.68,196,47,257.38,Summer,Saturday,1,0,Budget,2.5,559,260.16
2025-03-22 01:45:35.949369081,PROD_0035,Sports,319.23,138,26,260.61,Fall,Saturday,1,0,Budget,4.4,108,292.37
2025-03-22 02:28:50.543963675,PROD_0087,Clothing,646.25,55,52,699.26,Spring,Saturday,2,0,Regular,3.2,295,784.52
2025-03-22 03:12:05.138558270,PROD_0093,Books,203.88,178,86,199.89,Fall,Saturday,3,0,Premium,4.6,5,254.24
2025-03-22 03:55:19.733152865,PROD_0075,Home,897.99,148,87,754.58,Fall,Saturday,3,0,Regular,4.7,549,989.49
2025-03-22 04:38:34.327747459,PROD_0018,Electronics,524.99,98,72,568.57,Winter,Saturday,4,0,Budget,1.0,680,577.73
2025-03-22 05:21:48.922342054,PROD_0076,Electronics,453.13,75,34,368.15,Spring,Saturday,5,0,Premium,1.3,867,552.81
2025-03-22 06:05:03.516936648,PROD_0009,Electronics,562.24,25,50,645.5,Fall,Saturday,6,0,Regular,2.0,794,690.16
2025-03-22 06:48:18.111531243,PROD_0074,Clothing,174.37,114,83,149.17,Fall,Saturday,6,0,Regular,3.7,202,194.29
2025-03-22 07:31:32.706125838,PROD_0058,Sports,617.34,146,36,525.31,Spring,Saturday,7,0,Regular,4.6,324,634.83
2025-03-22 08:14:47.300720432,PROD_0017,Books,369.47,108,80,321.54,Winter,Saturday,8,0,Budget,2.8,824,370.08
2025-03-22 08:58:01.895315027,PROD_0007,Home,898.21,187,94,1063.58,Fall,Saturday,8,0,Budget,3.4,784,974.79
2025-03-22 09:41:16.489909621,PROD_0046,Home,177.17,198,56,190.85,Summer,Saturday,9,0,Budget,1.8,243,181.67
2025-03-22 10:24:31.084504216,PROD_0013,Clothing,511.98,46,7,573.7,Fall,Saturday,10,0,Premium,4.2,326,672.81
2025-03-22 11:07:45.679098811,PROD_0040,Electronics,602.13,70,78,577.48,Summer,Saturday,11,0,Budget,4.9,986,612.44
2025-03-22 11:51:00.273693405,PROD_0042,Clothing,43.05,153,94,40.23,Winter,Saturday,11,0,Premium,2.1,46,54.92
2025-03-22 12:34:14.868288000,PROD_0009,Sports,370.06,39,93,330.75,Fall,Saturday,12,0,Regular,3.0,760,432.84
2025-03-22 13:17:29.462882594,PROD_0050,Sports,735.31,132,19,729.62,Spring,Saturday,13,0,Regular,1.3,590,742.88
2025-03-22 14:00:44.057477189,PROD_0027,Books,822.17,148,52,839.22,Spring,Saturday,14,0,Budget,3.2,621,859.33
2025-03-22 14:43:58.652071783,PROD_0066,Books,320.03,131,11,336.9,Fall,Saturday,14,0,Regular,3.0,12,353.36
2025-03-22 15:27:13.246666378,PROD_0005,Sports,800.61,22,48,722.83,Winter,Saturday,15,0,Budget,1.6,906,799.11
2025-03-22 16:10:27.841260973,PROD_0029,Sports,968.08,105,16,1141.81,Winter,Saturday,16,0,Premium,2.8,379,1253.87
2025-03-22 16:53:42.435855567,PROD_0037,Sports,858.31,83,63,744.93,Spring,Saturday,16,0,Regular,2.3,364,944.65
2025-03-22 17:36:57.030450162,PROD_0038,Clothing,126.47,142,41,150.02,Fall,Saturday,17,0,Budget,3.1,601,130.54
2025-03-22 18:20:11.625044756,PROD_0083,Sports,742.33,115,93,598.28,Winter,Saturday,18,0,Regular,3.3,341,837.75
2025-03-22 19:03:26.219639351,PROD_0008,Home,326.47,108,28,324.01,Spring,Saturday,19,1,Regular,1.0,859,405.65
2025-03-22 19:46:40.814233946,PROD_0065,Electronics,988.53,135,18,922.64,Summer,Saturday,19,0,Budget,4.0,791,896.23
2025-03-22 20:29:55.408828540,PROD_0086,Sports,490.51,40,10,480.52,Fall,Saturday,20,0,Regular,3.9,220,510.81
2025-03-22 21:13:10.003423135,PROD_0017,Electronics,131.21,111,97,134.92,Summer,Saturday,21,0,Regular,2.5,72,164.84
2025-03-22 21:56:24.598017729,PROD_0071,Clothing,727.93,146,49,709.18,Summer,Saturday,21,0,Regular,1.2,745,762.41
2025-03-22 22:39:39.192612324,PROD_0089,Electronics,329.78,111,70,318.55,Winter,Saturday,22,1,Regular,4.0,771,433.91
2025-03-22 23:22:53.787206919,PROD_0045,Clothing,997.11,102,57,1089.93,Winter,Saturday,23,0,Premium,4.8,624,1370.99
2025-03-23 00:06:08.381801513,PROD_0004,Home,979.98,45,33,1052.85,Winter,Sunday,0,1,Regular,2.0,45,1396.33
2025-03-23 00:49:22.976396108,PROD_0036,Clothing,659.57,155,19,747.5,Fall,Sunday,0,0,Regular,2.3,503,728.32
2025-03-23 01:32:37.570990702,PROD_0070,Clothing,138.53,67,49,124.67,Summer,Sunday,1,0,Budget,1.7,273,135.6
2025-03-23 02:15:52.165585297,PROD_0031,Books,689.99,121,87,720.22,Fall,Sunday,2,0,Premium,3.3,554,979.1
2025-03-23 02:59:06.760179892,PROD_0019,Sports,102.1,14,9,105.58,Winter,Sunday,2,0,Budget,1.6,207,106.88
2025-03-23 03:42:21.354774486,PROD_0061,Sports,39.07,164,31,37.03,Summer,Sunday,3,0,Budget,2.4,928,35.59
2025-03-23 04:25:35.949369081,PROD_0054,Home,824.73,128,51,820.13,Fall,Sunday,4,0,Budget,3.8,860,786.41
2025-03-23 05:08:50.543963675,PROD_0039,Home,217.66,194,14,201.44,Fall,Sunday,5,0,Premium,3.2,614,243.51
2025-03-23 05:52:05.138558270,PROD_0091,Sports,385.24,110,83,330.05,Spring,Sunday,5,0,Budget,2.5,123,387.05
2025-03-23 06:35:19.733152865,PROD_0074,Books,973.72,23,2,862.25,Fall,Sunday,6,1,Budget,2.7,9,1090.72
2025-03-23 07:18:34.327747459,PROD_0090,Sports,343.47,26,36,289.27,Winter,Sunday,7,0,Budget,3.2,328,336.46
2025-03-23 08:01:48.922342054,PROD_0019,Books,303.52,39,39,325.75,Fall,Sunday,8,0,Regular,1.0,186,364.5
2025-03-23 08:45:03.516936648,PROD_0039,Home,919.03,190,71,978.11,Summer,Sunday,8,0,Budget,1.3,542,965.78
2025-03-23 09:28:18.111531243,PROD_0067,Electronics,119.64,188,39,141.21,Fall,Sunday,9,0,Premium,4.5,667,153.84
2025-03-23 10:11:32.706125838,PROD_0045,Home,761.99,163,55,831.99,Spring,Sunday,10,1,Premium,1.3,59,1142.98
2025-03-23 10:54:47.300720432,PROD_0013,Home,988.18,23,22,811.12,Summer,Sunday,10,0,Regular,3.8,760,1055.58
2025-03-23 11:38:01.895315027,PROD_0092,Clothing,902.28,23,10,1040.96,Summer,Sunday,11,0,Premium,4.7,898,1203.72
2025-03-23 12:21:16.489909621,PROD_0058,Clothing,655.15,3,63,750.19,Spring,Sunday,12,0,Premium,2.1,885,951.14
2025-03-23 13:04:31.084504216,PROD_0020,Clothing,320.92,66,7,313.64,Winter,Sunday,13,0,Regular,2.5,950,328.72
2025-03-23 13:47:45.679098811,PROD_0092,Clothing,261.78,33,92,270.77,Summer,Sunday,13,0,Budget,3.3,781,305.03
2025-03-23 14:31:00.273693405,PROD_0072,Books,821.06,184,93,977.42,Winter,Sunday,14,0,Regular,4.5,441,990.24
2025-03-23 15:14:14.868288000,PROD_0061,Sports,881.02,176,55,892.41,Summer,Sunday,15,0,Budget,4.8,216,912.07
2025-03-23 15:57:29.462882594,PROD_0039,Electronics,530.18,180,59,616.14,Summer,Sunday,15,0,Budget,4.0,910,550.81
2025-03-23 16:40:44.057477189,PROD_0001,Home,251.9,115,9,209.88,Winter,Sunday,16,1,Premium,1.3,1,348.92
2025-03-23 17:23:58.652071784,PROD_0003,Books,121.81,22,38,106.76,Summer,Sunday,17,0,Regular,3.7,535,133.21
2025-03-23 18:07:13.246666378,PROD_0077,Electronics,96.31,108,27,94.03,Winter,Sunday,18,0,Premium,2.6,717,114.51
2025-03-23 18:50:27.841260973,PROD_0092,Books,721.89,68,48,746.36,Spring,Sunday,18,1,Premium,2.9,831,1082.83
2025-03-23 19:33:42.435855567,PROD_0062,Books,425.92,94,35,479.79,Winter,Sunday,19,0,Budget,1.2,710,446.07
2025-03-23 20:16:57.030450162,PROD_0063,Home,906.31,180,12,1083.31,Spring,Sunday,20,0,Premium,1.8,355,1125.2
2025-03-23 21:00:11.625044756,PROD_0025,Sports,742.27,61,95,709.27,Summer,Sunday,21,0,Regular,4.2,625,861.64
2025-03-23 21:43:26.219639351,PROD_0056,Clothing,199.35,168,35,163.26,Winter,Sunday,21,1,Premium,2.8,791,279.47
2025-03-23 22:26:40.814233946,PROD_0033,Sports,617.64,56,25,692.05,Summer,Sunday,22,0,Premium,2.2,666,829.48
2025-03-23 23:09:55.408828540,PROD_0038,Home,441.15,187,85,459.57,Winter,Sunday,23,0,Budget,2.5,164,473.1
2025-03-23 23:53:10.003423135,PROD_0006,Home,581.48,53,3,511.36,Spring,Sunday,23,0,Regular,4.4,997,595.67
2025-03-24 00:36:24.598017729,PROD_0058,Home,740.69,69,94,739.16,Spring,Monday,0,0,Premium,4.0,733,983.78
2025-03-24 01:19:39.192612324,PROD_0044,Electronics,808.13,100,81,886.46,Winter,Monday,1,0,Budget,2.1,90,899.3
2025-03-24 02:02:53.787206919,PROD_0045,Sports,845.3,56,63,936.73,Spring,Monday,2,0,Premium,1.5,166,1197.59
2025-03-24 02:46:08.381801513,PROD_0032,Sports,261.44,137,37,261.4,Summer,Monday,2,0,Regular,2.0,958,270.41
2025-03-24 03:29:22.976396108,PROD_0045,Books,40.8,167,87,37.63,Summer,Monday,3,0,Premium,4.7,206,51.23
2025-03-24 04:12:37.570990702,PROD_0061,Books,741.9,134,86,882.49,Fall,Monday,4,1,Premium,3.3,281,1112.85
2025-03-24 04:55:52.165585297,PROD_0047,Books,115.28,102,21,122.81,Spring,Monday,4,0,Budget,3.1,64,117.88
2025-03-24 05:39:06.760179892,PROD_0021,Home,321.77,165,1,309.96,Summer,Monday,5,0,Premium,3.4,887,358.22
2025-03-24 06:22:21.354774486,PROD_0080,Sports,13.78,84,30,12.57,Winter,Monday,6,0,Budget,2.5,515,13.03
2025-03-24 07:05:35.949369081,PROD_0085,Home,684.85,60,10,748.16,Spring,Monday,7,0,Regular,4.2,156,780.97
2025-03-24 07:48:50.543963675,PROD_0075,Electronics,175.46,2,91,157.37,Summer,Monday,7,0,Premium,3.1,760,239.42
2025-03-24 08:32:05.138558270,PROD_0036,Books,658.73,127,45,572.23,Spring,Monday,8,0,Regular,1.5,768,692.42
2025-03-24 09:15:19.733152865,PROD_0099,Home,991.83,178,95,1003.66,Winter,Monday,9,0,Regular,1.5,746,1202.91
2025-03-24 09:58:34.327747459,PROD_0019,Home,81.94,85,61,75.06,Summer,Monday,9,0,Premium,3.1,305,103.33
2025-03-24 10:41:48.922342054,PROD_0020,Electronics,86.31,46,68,90.76,Fall,Monday,10,0,Budget,4.7,877,96.8
2025-03-24 11:25:03.516936648,PROD_0057,Clothing,346.98,195,63,293.95,Fall,Monday,11,0,Regular,2.2,981,361.68
2025-03-24 12:08:18.111531243,PROD_0018,Sports,867.72,75,9,921.5,Spring,Monday,12,0,Regular,4.5,394,981.12
2025-03-24 12:51:32.706125838,PROD_0047,Clothing,223.37,37,39,204.01,Winter,Monday,12,0,Premium,4.1,73,279.37
2025-03-24 13:34:47.300720432,PROD_0049,Books,366.77,163,23,293.45,Summer,Monday,13,0,Premium,2.0,186,422.19
2025-03-24 14:18:01.895315027,PROD_0014,Home,77.82,168,98,66.21,Winter,Monday,14,0,Premium,1.1,573,99.08
2025-03-24 15:01:16.489909621,PROD_0015,Electronics,765.52,196,43,898.3,Summer,Monday,15,0,Premium,1.4,336,985.96
2025-03-24 15:44:31.084504216,PROD_0031,Electronics,414.22,140,59,475.09,Spring,Monday,15,0,Premium,3.9,675,560.77
2025-03-24 16:27:45.679098811,PROD_0001,Sports,761.66,86,61,680.5,Summer,Monday,16,0,Premium,1.8,567,960.02
2025-03-24 17:11:00.273693405,PROD_0054,Clothing,904.57,57,86,1005.29,Winter,Monday,17,0,Budget,2.5,622,1034.1
2025-03-24 17:54:14.868288000,PROD_0003,Sports,240.44,49,16,250.88,Winter,Monday,17,0,Regular,3.0,729,278.03
2025-03-24 18:37:29.462882594,PROD_0016,Home,809.32,29,64,961.77,Spring,Monday,18,0,Budget,3.9,239,909.9
2025-03-24 19:20:44.057477189,PROD_0087,Sports,68.5,189,94,65.04,Winter,Monday,19,1,Budget,1.5,532,80.64
2025-03-24 20:03:58.652071784,PROD_0057,Electronics,899.86,100,94,965.17,Summer,Monday,20,0,Premium,2.6,140,1301.78
2025-03-24 20:47:13.246666378,PROD_0075,Electronics,654.26,24,56,540.04,Spring,Monday,20,1,Regular,2.9,264,879.66
2025-03-24 21:30:27.841260973,PROD_0012,Books,875.48,111,54,839.15,Summer,Monday,21,0,Budget,3.2,138,845.18
2025-03-24 22:13:42.435855567,PROD_0074,Books,10.19,154,52,12.08,Winter,Monday,22,0,Premium,4.3,458,13.56
2025-03-24 22:56:57.030450162,PROD_0096,Home,177.39,178,55,180.16,Spring,Monday,22,0,Premium,1.7,69,234.42
2025-03-24 23:40:11.625044756,PROD_0016,Clothing,395.86,184,97,362.27,Summer,Monday,23,0,Regular,4.2,384,434.23
2025-03-25 00:23:26.219639351,PROD_0072,Sports,385.71,125,8,327.12,Winter,Tuesday,0,0,Budget,3.8,629,346.25
2025-03-25 01:06:40.814233946,PROD_0076,Home,234.46,122,21,253.55,Winter,Tuesday,1,0,Budget,3.2,197,237.46
2025-03-25 01:49:55.408828540,PROD_0024,Books,387.8,46,12,410.27,Fall,Tuesday,1,0,Budget,3.8,204,401.79
2025-03-25 02:33:10.003423135,PROD_0028,Sports,137.56,117,88,130.62,Winter,Tuesday,2,0,Premium,2.6,725,177.18
2025-03-25 03:16:24.598017729,PROD_0008,Books,418.63,38,47,494.15,Summer,Tuesday,3,0,Regular,1.6,567,508.67
2025-03-25 03:59:39.192612324,PROD_0092,Sports,804.33,15,17,650.61,Spring,Tuesday,3,0,Regular,3.7,798,856.08
2025-03-25 04:42:53.787206919,PROD_0036,Clothing,484.28,21,75,446.26,Fall,Tuesday,4,0,Budget,3.1,981,501.87
2025-03-25 05:26:08.381801513,PROD_0090,Home,27.82,53,39,32.51,Winter,Tuesday,5,1,Premium,3.6,804,41.73
2025-03-25 06:09:22.976396108,PROD_0008,Sports,427.23,148,16,396.63,Winter,Tuesday,6,0,Budget,2.4,686,383.77
2025-03-25 06:52:37.570990702,PROD_0058,Electronics,36.9,199,14,33.25,Winter,Tuesday,6,0,Regular,4.6,858,35.81
2025-03-25 07:35:52.165585297,PROD_0060,Electronics,966.58,15,14,979.81,Summer,Tuesday,7,0,Premium,3.3,881,1301.88
2025-03-25 08:19:06.760179892,PROD_0050,Sports,136.18,58,78,153.82,Fall,Tuesday,8,0,Budget,1.3,973,153.95
2025-03-25 09:02:21.354774486,PROD_0028,Sports,710.61,30,62,597.81,Summer,Tuesday,9,0,Budget,2.8,639,720.52
2025-03-25 09:45:35.949369081,PROD_0092,Sports,973.05,169,38,1145.48,Fall,Tuesday,9,0,Premium,4.0,430,1261.18
2025-03-25 10:28:50.543963675,PROD_0041,Electronics,827.78,31,12,925.48,Spring,Tuesday,10,0,Regular,4.2,889,959.58
2025-03-25 11:12:05.138558270,PROD_0100,Electronics,702.32,186,80,612.78,Summer,Tuesday,11,0,Premium,3.0,324,865.38
2025-03-25 11:55:19.733152865,PROD_0064,Sports,841.07,161,31,912.39,Summer,Tuesday,11,0,Budget,4.6,441,847.99
2025-03-25 12:38:34.327747459,PROD_0027,Books,981.98,8,8,936.79,Spring,Tuesday,12,1,Budget,2.1,803,1117.48
2025-03-25 13:21:48.922342054,PROD_0063,Books,625.13,138,39,600.7,Fall,Tuesday,13,0,Budget,2.6,287,583.29
2025-03-25 14:05:03.516936648,PROD_0017,Clothing,563.59,9,19,627.46,Winter,Tuesday,14,0,Budget,4.6,225,600.09
2025-03-25 14:48:18.111531243,PROD_0073,Home,631.96,16,89,748.94,Spring,Tuesday,14,0,Regular,4.6,63,821.33
2025-03-25 15:31:32.706125838,PROD_0033,Books,537.35,67,90,457.1,Winter,Tuesday,15,0,Regular,3.7,966,617.93
2025-03-25 16:14:47.300720432,PROD_0084,Electronics,638.74,47,84,618.46,Winter,Tuesday,16,0,Budget,4.4,937,661.97
2025-03-25 16:58:01.895315027,PROD_0077,Books,455.34,179,81,451.87,Spring,Tuesday,16,0,Regular,1.4,559,490.23
2025-03-25 17:41:16.489909621,PROD_0092,Clothing,226.26,110,76,215.06,Fall,Tuesday,17,0,Regular,4.5,713,250.22
2025-03-25 18:24:31.084504216,PROD_0029,Clothing,129.04,152,79,121.98,Winter,Tuesday,18,0,Regular,2.3,497,140.41
2025-03-25 19:07:45.679098811,PROD_0013,Home,77.66,122,72,63.75,Spring,Tuesday,19,0,Budget,1.7,848,76.44
2025-03-25 19:51:00.273693405,PROD_0046,Books,270.68,148,62,290.77,Summer,Tuesday,19,0,Premium,2.0,925,366.53
2025-03-25 20:34:14.868288000,PROD_0035,Electronics,55.66,100,75,54.24,Summer,Tuesday,20,0,Premium,2.7,916,71.03
2025-03-25 21:17:29.462882594,PROD_0006,Electronics,571.5,101,43,501.73,Summer,Tuesday,21,0,Premium,2.0,59,697.53
2025-03-25 22:00:44.057477189,PROD_0082,Sports,290.99,64,37,327.78,Spring,Tuesday,22,0,Budget,2.3,396,309.98
2025-03-25 22:43:58.652071784,PROD_0069,Electronics,826.29,190,82,926.29,Summer,Tuesday,22,0,Regular,1.5,256,979.19
2025-03-25 23:27:13.246666378,PROD_0047,Home,83.5,50,59,83.04,Winter,Tuesday,23,0,Regular,2.2,576,92.82
2025-03-26 00:10:27.841260973,PROD_0025,Home,234.09,35,70,215.22,Summer,Wednesday,0,0,Budget,3.3,238,239.41
2025-03-26 00:53:42.435855567,PROD_0066,Electronics,732.94,80,98,773.43,Summer,Wednesday,0,0,Budget,2.8,800,842.12
2025-03-26 01:36:57.030450162,PROD_0010,Electronics,602.82,126,47,551.74,Winter,Wednesday,1,0,Premium,2.4,37,731.1
2025-03-26 02:20:11.625044756,PROD_0056,Sports,73.85,87,17,66.05,Summer,Wednesday,2,0,Premium,4.0,24,87.41
2025-03-26 03:03:26.219639351,PROD_0030,Electronics,878.47,193,15,959.47,Winter,Wednesday,3,0,Budget,4.6,409,851.8
2025-03-26 03:46:40.814233946,PROD_0005,Sports,878.49,103,54,716.96,Summer,Wednesday,3,0,Premium,4.0,460,1087.81
2025-03-26 04:29:55.408828540,PROD_0033,Sports,337.1,14,38,282.46,Winter,Wednesday,4,0,Regular,2.3,570,369.98
2025-03-26 05:13:10.003423135,PROD_0065,Electronics,347.0,95,67,278.54,Summer,Wednesday,5,0,Budget,4.0,987,343.64
2025-03-26 05:56:24.598017729,PROD_0018,Clothing,989.14,166,58,851.82,Winter,Wednesday,5,0,Budget,1.6,416,934.92
2025-03-26 06:39:39.192612324,PROD_0096,Clothing,629.91,122,88,521.31,Spring,Wednesday,6,0,Regular,1.5,356,703.83
2025-03-26 07:22:53.787206919,PROD_0049,Sports,536.0,197,95,642.3,Winter,Wednesday,7,0,Regular,2.4,382,643.97
2025-03-26 08:06:08.381801513,PROD_0011,Electronics,839.77,0,61,768.83,Summer,Wednesday,8,0,Regular,4.2,808,957.86
2025-03-26 08:49:22.976396108,PROD_0085,Clothing,292.44,150,12,251.41,Summer,Wednesday,8,0,Premium,2.0,157,333.37
2025-03-26 09:32:37.570990702,PROD_0026,Electronics,434.89,121,80,389.84,Fall,Wednesday,9,0,Budget,1.3,568,432.9
2025-03-26 10:15:52.165585297,PROD_0063,Electronics,275.1,166,5,323.09,Winter,Wednesday,10,0,Premium,1.5,432,340.36
2025-03-26 10:59:06.760179892,PROD_0089,Electronics,791.27,125,82,797.65,Spring,Wednesday,10,0,Regular,4.4,47,968.01
2025-03-26 11:42:21.354774486,PROD_0086,Books,577.62,56,76,546.38,Winter,Wednesday,11,1,Premium,3.5,327,866.42
2025-03-26 12:25:35.949369081,PROD_0059,Electronics,662.24,80,59,761.15,Winter,Wednesday,12,0,Regular,2.0,432,802.3
2025-03-26 13:08:50.543963675,PROD_0027,Books,259.78,161,89,248.87,Spring,Wednesday,13,1,Premium,3.2,430,389.68
2025-03-26 13:52:05.138558270,PROD_0049,Sports,228.02,168,13,212.97,Winter,Wednesday,13,0,Premium,3.1,55,258.04
2025-03-26 14:35:19.733152865,PROD_0077,Clothing,493.49,72,94,435.71,Spring,Wednesday,14,0,Regular,3.6,576,569.15
2025-03-26 15:18:34.327747459,PROD_0033,Clothing,740.19,140,53,704.01,Spring,Wednesday,15,0,Premium,1.9,267,899.13
2025-03-26 16:01:48.922342054,PROD_0098,Clothing,529.99,69,3,491.13,Winter,Wednesday,16,0,Budget,4.5,68,484.99
2025-03-26 16:45:03.516936648,PROD_0099,Clothing,42.32,5,38,45.32,Winter,Wednesday,16,0,Premium,2.2,727,59.28
2025-03-26 17:28:18.111531243,PROD_0001,Clothing,869.87,83,71,796.65,Summer,Wednesday,17,0,Premium,3.8,901,1113.05
2025-03-26 18:11:32.706125838,PROD_0021,Clothing,74.04,51,24,76.33,Summer,Wednesday,18,0,Budget,1.1,600,77.89
2025-03-26 18:54:47.300720432,PROD_0055,Clothing,956.27,2,76,790.22,Fall,Wednesday,18,0,Regular,2.5,448,1112.21
2025-03-26 19:38:01.895315027,PROD_0006,Sports,34.89,80,31,30.58,Fall,Wednesday,19,0,Budget,2.4,792,33.09
2025-03-26 20:21:16.489909621,PROD_0092,Electronics,697.51,62,58,671.67,Winter,Wednesday,20,0,Premium,3.2,256,885.48
2025-03-26 21:04:31.084504216,PROD_0081,Home,91.38,48,62,107.36,Spring,Wednesday,21,0,Regular,1.3,671,112.85
2025-03-26 21:47:45.679098811,PROD_0069,Books,911.57,75,37,866.81,Fall,Wednesday,21,0,Premium,4.2,489,1116.86
2025-03-26 22:31:00.273693405,PROD_0095,Home,469.79,111,91,500.62,Winter,Wednesday,22,1,Premium,1.9,745,704.68
2025-03-26 23:14:14.868288000,PROD_0005,Home,146.15,174,52,131.83,Fall,Wednesday,23,0,Budget,3.7,642,136.45
2025-03-26 23:57:29.462882594,PROD_0003,Electronics,347.41,108,93,295.58,Spring,Wednesday,23,1,Budget,4.2,48,424.85
2025-03-27 00:40:44.057477189,PROD_0053,Electronics,173.18,182,66,142.6,Winter,Thursday,0,0,Regular,3.2,658,182.43
2025-03-27 01:23:58.652071784,PROD_0023,Electronics,178.88,191,27,164.95,Spring,Thursday,1,0,Regular,4.0,315,177.61
2025-03-27 02:07:13.246666378,PROD_0053,Clothing,948.63,64,2,818.73,Winter,Thursday,2,0,Regular,3.6,412,965.36
2025-03-27 02:50:27.841260973,PROD_0037,Sports,450.79,80,97,392.01,Fall,Thursday,2,0,Premium,2.4,433,598.0
2025-03-27 03:33:42.435855567,PROD_0074,Clothing,790.91,194,79,873.41,Summer,Thursday,3,0,Budget,4.2,1,838.49
2025-03-27 04:16:57.030450162,PROD_0074,Sports,643.21,14,21,518.64,Fall,Thursday,4,0,Budget,2.2,840,620.02
2025-03-27 05:00:11.625044756,PROD_0083,Sports,679.66,99,95,695.38,Fall,Thursday,5,0,Budget,3.3,951,770.86
2025-03-27 05:43:26.219639351,PROD_0017,Home,140.38,31,37,133.61,Summer,Thursday,5,0,Regular,4.0,144,152.65
2025-03-27 06:26:40.814233946,PROD_0085,Home,241.84,95,71,242.48,Summer,Thursday,6,0,Budget,2.5,955,266.16
2025-03-27 07:09:55.408828540,PROD_0078,Sports,788.88,127,71,808.71,Winter,Thursday,7,0,Budget,2.2,365,855.0
2025-03-27 07:53:10.003423135,PROD_0073,Sports,971.06,195,61,898.57,Winter,Thursday,7,0,Budget,2.8,419,908.49
